Slice	Count	Total Area	Average Size	%Area	Mean	Mode	IntDen
20180728165149-17970-R03-C06	31	16801	541.968	1.602	255	255	138201.774
20180728165149-17971-R03-C06	25	13389	535.560	1.277	255	255	136567.800
20180728165149-17972-R03-C06	55	28603	520.055	2.728	255	255	132613.909
20180728165149-17973-R03-C06	39	23630	605.897	2.254	255	255	154503.846
20180729131702-3625-R03-C06	56	24803	442.911	2.365	255	255	112942.232
20180729131702-3626-R03-C06	37	18300	494.595	1.745	255	255	126121.622
20180729131702-3627-R03-C06	35	20187	576.771	1.925	255	255	147076.714
20180729131702-3628-R03-C06	68	35686	524.794	3.403	255	255	133822.500
20180729131702-3629-R03-C06	16	5520	345.000	0.526	255	255	87975.000
20180729131702-3630-R03-C06	46	23982	521.348	2.287	255	255	132943.696
20180729131702-3631-R03-C06	30	15687	522.900	1.496	255	255	133339.500
20180729131702-3632-R03-C06	64	31417	490.891	2.996	255	255	125177.109
20180729131702-3633-R03-C06	42	25929	617.357	2.473	254.982	255	157413.929
20180723111937-7630-R03-C07	53	29542	557.396	2.817	255	255	142136.038
20180723111937-7631-R03-C07	79	43137	546.038	4.114	255	255	139239.684
20180723111937-7632-R03-C07	37	21952	593.297	2.094	255	255	151290.811
20180723111937-7633-R03-C07	41	24173	589.585	2.305	255	255	150344.268
20180723111937-7634-R03-C07	54	30280	560.741	2.888	255	255	142988.889
20180723111937-7635-R03-C07	58	32861	566.569	3.134	255	255	144475.086
20180723111937-7636-R03-C07	58	28938	498.931	2.760	255	255	127227.414
20180723111937-7637-R03-C07	35	17969	513.400	1.714	255	255	130917.000
20180723111937-7638-R03-C07	44	24284	551.909	2.316	255	255	140736.818
20180723170240-2350-R03-C07	62	29104	469.419	2.776	255	255	119701.935
20180723170240-2351-R03-C07	98	48095	490.765	4.587	255	255	125145.153
20180723170240-2352-R03-C07	51	23868	468.000	2.276	255	255	119340.000
20180723170240-2353-R03-C07	53	23717	447.491	2.262	255	255	114110.094
20180723170240-2354-R03-C07	50	26345	526.900	2.512	255	255	134359.500
20180723170240-2355-R03-C07	67	33464	499.463	3.191	255	255	127362.985
20180723170240-2356-R03-C07	66	30900	468.182	2.947	255	255	119386.364
20180723170240-2357-R03-C07	37	16550	447.297	1.578	255	255	114060.811
20180723170240-2358-R03-C07	45	24633	547.400	2.349	255	255	139587.000
20180724111727-7630-R03-C07	91	45429	499.220	4.332	255	255	127301.044
20180724111727-7631-R03-C07	116	58435	503.750	5.573	255	255	128456.250
20180724111727-7632-R03-C07	59	31958	541.661	3.048	255	255	138123.559
20180724111727-7633-R03-C07	59	26806	454.339	2.556	255	255	115856.441
20180724111727-7634-R03-C07	63	29256	464.381	2.790	255	255	118417.143
20180724111727-7635-R03-C07	88	45132	512.864	4.304	255	255	130780.227
20180724111727-7636-R03-C07	93	40047	430.613	3.819	254.990	255	109800.806
20180724111727-7637-R03-C07	51	24635	483.039	2.349	255	255	123175.000
20180724111727-7638-R03-C07	68	31064	456.824	2.962	255	255	116490.000
20180724170127-13630-R03-C07	98	45173	460.949	4.308	255	255	117541.990
20180724170127-13631-R03-C07	110	56891	517.191	5.426	255	255	131883.682
20180724170127-13632-R03-C07	68	32400	476.471	3.090	255	255	121500.000
20180724170127-13633-R03-C07	59	25943	439.712	2.474	255	255	112126.525
20180724170127-13634-R03-C07	62	24512	395.355	2.338	255	255	100815.484
20180724170127-13635-R03-C07	87	40708	467.908	3.882	255	255	119316.552
20180724170127-13636-R03-C07	80	39371	492.138	3.755	255	255	125495.062
20180724170127-13637-R03-C07	44	24280	551.818	2.316	255	255	140713.636
20180724170127-13638-R03-C07	76	37048	487.474	3.533	255	255	124305.789
20180725093217-3850-R03-C07	108	56125	519.676	5.352	255	255	132517.361
20180725093217-3851-R03-C07	108	52122	482.611	4.971	254.994	255	123063.472
20180725093217-3852-R03-C07	47	23284	495.404	2.221	255	255	126328.085
20180725093217-3853-R03-C07	47	24504	521.362	2.337	255	255	132947.234
20180725093217-3854-R03-C07	73	31950	437.671	3.047	255	255	111606.164
20180725093217-3855-R03-C07	95	42961	452.221	4.097	255	255	115316.368
20180725093217-3856-R03-C07	92	41921	455.663	3.998	255	255	116194.076
20180725093217-3857-R03-C07	60	28199	469.983	2.689	255	255	119845.750
20180725093217-3858-R03-C07	69	34734	503.391	3.312	255	255	128364.783
20180725162820-13630-R03-C07	126	61149	485.310	5.832	255	255	123753.929
20180725162820-13631-R03-C07	138	71376	517.217	6.807	255	255	131890.435
20180725162820-13632-R03-C07	66	32680	495.152	3.117	254.989	255	126259.773
20180725162820-13633-R03-C07	52	26460	508.846	2.523	255	255	129755.769
20180725162820-13634-R03-C07	75	33640	448.533	3.208	255	255	114376.000
20180725162820-13635-R03-C07	110	51350	466.818	4.897	255	255	119038.636
20180725162820-13636-R03-C07	89	46591	523.494	4.443	255	255	133491.067
20180725162820-13637-R03-C07	69	34382	498.290	3.279	255	255	127063.913
20180725162820-13638-R03-C07	83	41684	502.217	3.975	255	255	128065.301
20180726093120-3850-R03-C07	159	79523	500.145	7.584	255	255	127536.887
20180726093120-3851-R03-C07	157	80863	515.051	7.712	255	255	131337.994
20180726093120-3852-R03-C07	93	45384	488.000	4.328	255	255	124440.000
20180726093120-3853-R03-C07	66	32336	489.939	3.084	255	255	124934.545
20180726093120-3854-R03-C07	81	36796	454.272	3.509	255	255	115839.259
20180726093120-3855-R03-C07	169	79146	468.320	7.548	254.994	255	119419.970
20180726093120-3856-R03-C07	131	65761	501.992	6.271	255	255	128008.053
20180726093120-3857-R03-C07	95	44801	471.589	4.273	255	255	120255.316
20180726093120-3858-R03-C07	127	62112	489.071	5.923	255	255	124713.071
20180726103846-9850-R03-C07	167	86851	520.066	8.283	255	255	132616.796
20180726103846-9851-R03-C07	152	74522	490.276	7.107	255	255	125020.461
20180726103846-9852-R03-C07	133	62969	473.451	6.005	255	255	120730.038
20180726103846-9853-R03-C07	70	32523	464.614	3.102	255	255	118476.643
20180726103846-9854-R03-C07	78	37268	477.795	3.554	255	255	121837.692
20180726103846-9855-R03-C07	137	69621	508.182	6.640	255	255	129586.533
20180726103846-9856-R03-C07	116	63989	551.629	6.102	255	255	140665.474
20180726103846-9857-R03-C07	93	45812	492.602	4.369	255	255	125613.548
20180726103846-9858-R03-C07	152	71803	472.388	6.848	255	255	120458.980
20180726173820-6550-R03-C07	160	81631	510.194	7.785	255	255	130099.406
20180726173820-6551-R03-C07	140	70686	504.900	6.741	255	255	128749.500
20180726173820-6552-R03-C07	113	56164	497.027	5.356	254.990	255	126737.257
20180726173820-6553-R03-C07	64	33214	518.969	3.168	255	255	132337.031
20180726173820-6554-R03-C07	74	34534	466.676	3.293	255	255	119002.297
20180726173820-6555-R03-C07	154	77677	504.396	7.408	255	255	128621.006
20180726173820-6556-R03-C07	135	70140	519.556	6.689	255	255	132486.667
20180726173820-6557-R03-C07	98	47633	486.051	4.543	255	255	123943.010
20180726173820-6558-R03-C07	128	64014	500.109	6.105	255	255	127527.891
20180727121521-16330-R03-C07	243	115504	475.325	11.015	255	255	121207.901
20180727121521-16331-R03-C07	188	91550	486.968	8.731	255	255	124176.862
20180727121521-16332-R03-C07	149	68279	458.248	6.512	255	255	116853.322
20180727121521-16333-R03-C07	103	51740	502.330	4.934	255	255	128094.175
20180727121521-16334-R03-C07	98	46821	477.765	4.465	255	255	121830.153
20180727121521-16335-R03-C07	229	107909	471.218	10.291	255	255	120160.677
20180727121521-16336-R03-C07	185	87867	474.957	8.380	255	255	121113.973
20180727121521-16337-R03-C07	143	69266	484.378	6.606	255	255	123516.294
20180727121521-16338-R03-C07	198	89293	450.975	8.516	254.990	255	114997.273
20180727173536-850-R03-C07	273	129247	473.432	12.326	255	255	120725.220
20180727173536-851-R03-C07	204	102889	504.358	9.812	255	255	128611.250
20180727173536-852-R03-C07	143	66300	463.636	6.323	255	255	118227.273
20180727173536-853-R03-C07	109	53726	492.899	5.124	255	255	125689.266
20180727173536-854-R03-C07	109	50485	463.165	4.815	255	255	118107.110
20180727173536-855-R03-C07	260	121817	468.527	11.617	255	255	119474.365
20180727173536-856-R03-C07	208	97763	470.014	9.323	255	255	119853.678
20180727173536-857-R03-C07	158	75368	477.013	7.188	255	255	121638.228
20180727173536-858-R03-C07	221	107329	485.652	10.236	255	255	123841.154
20180728165149-18190-R03-C07	373	186646	500.391	17.800	255	255	127599.812
20180728165149-18191-R03-C07	326	163748	502.294	15.616	255	255	128085.092
20180728165149-18192-R03-C07	243	124875	513.889	11.909	254.997	255	131040.617
20180728165149-18193-R03-C07	193	100598	521.233	9.594	255	255	132914.456
20180728165149-18194-R03-C07	159	75618	475.585	7.211	255	255	121274.151
20180728165149-18195-R03-C07	394	182704	463.716	17.424	254.994	255	118246.865
20180728165149-18196-R03-C07	311	148168	476.424	14.130	254.993	255	121487.412
20180728165149-18197-R03-C07	245	117160	478.204	11.173	255	255	121942.041
20180728165149-18198-R03-C07	367	182350	496.866	17.390	255	255	126700.954
20180729131702-3850-R03-C07	526	247407	470.356	23.595	255	255	119940.656
20180729131702-3851-R03-C07	496	244274	492.488	23.296	254.998	255	125583.901
20180729131702-3852-R03-C07	303	152752	504.132	14.568	255	255	128553.663
20180729131702-3853-R03-C07	289	141844	490.810	13.527	255	255	125156.471
20180729131702-3854-R03-C07	248	105818	426.685	10.092	255	255	108804.798
20180729131702-3855-R03-C07	562	251138	446.865	23.950	255	255	113950.516
20180729131702-3856-R03-C07	444	208170	468.851	19.853	255	255	119557.095
20180729131702-3857-R03-C07	399	177195	444.098	16.899	255	255	113244.925
20180729131702-3858-R03-C07	442	219790	497.262	20.961	255	255	126801.923
20180723111937-7705-R03-C08	41	23004	561.073	2.194	255	255	143073.659
20180723111937-7706-R03-C08	58	32201	555.190	3.071	255	255	141573.362
20180723111937-7707-R03-C08	52	27808	534.769	2.652	255	255	136366.154
20180723111937-7708-R03-C08	77	43047	559.052	4.105	255	255	142558.247
20180723111937-7709-R03-C08	62	32512	524.387	3.101	255	255	133718.710
20180723111937-7710-R03-C08	46	23667	514.500	2.257	255	255	131197.500
20180723111937-7711-R03-C08	47	25644	545.617	2.446	255	255	139132.340
20180723111937-7712-R03-C08	54	27147	502.722	2.589	255	255	128194.167
20180723111937-7713-R03-C08	52	30339	583.442	2.893	255	255	148777.788
20180723170240-2425-R03-C08	53	23855	450.094	2.275	255	255	114774.057
20180723170240-2426-R03-C08	76	38303	503.987	3.653	255	255	128516.645
20180723170240-2427-R03-C08	56	27533	491.661	2.626	255	255	125373.482
20180723170240-2428-R03-C08	83	38963	469.434	3.716	255	255	119705.602
20180723170240-2429-R03-C08	65	34745	534.538	3.314	255	255	136307.308
20180723170240-2430-R03-C08	53	26559	501.113	2.533	255	255	127783.868
20180723170240-2431-R03-C08	52	24722	475.423	2.358	255	255	121232.885
20180723170240-2432-R03-C08	55	25790	468.909	2.460	254.991	255	119567.182
20180723170240-2433-R03-C08	62	31741	511.952	3.027	255	255	130547.661
20180724111727-7705-R03-C08	78	34132	437.590	3.255	255	255	111585.385
20180724111727-7706-R03-C08	105	47233	449.838	4.504	255	255	114708.714
20180724111727-7707-R03-C08	79	37195	470.823	3.547	254.993	255	120056.582
20180724111727-7708-R03-C08	117	56014	478.752	5.342	255	255	122081.795
20180724111727-7709-R03-C08	88	39960	454.091	3.811	255	255	115793.182
20180724111727-7710-R03-C08	73	31897	436.945	3.042	255	255	111421.027
20180724111727-7711-R03-C08	78	36296	465.333	3.461	255	255	118660.000
20180724111727-7712-R03-C08	85	38502	452.965	3.672	255	255	115506.000
20180724111727-7713-R03-C08	81	38992	481.383	3.719	255	255	122752.593
20180724170127-13705-R03-C08	72	36180	502.500	3.450	255	255	128137.500
20180724170127-13706-R03-C08	103	46360	450.097	4.421	255	255	114774.757
20180724170127-13707-R03-C08	78	39355	504.551	3.753	255	255	128660.577
20180724170127-13708-R03-C08	131	64285	490.725	6.131	255	255	125134.924
20180724170127-13709-R03-C08	86	39610	460.581	3.778	255	255	117448.256
20180724170127-13710-R03-C08	77	33534	435.506	3.198	255	255	111054.156
20180724170127-13711-R03-C08	78	39599	507.679	3.776	255	255	129458.269
20180724170127-13712-R03-C08	91	41423	455.198	3.950	255	255	116075.440
20180724170127-13713-R03-C08	75	36952	492.693	3.524	255	255	125636.800
20180725093217-3925-R03-C08	99	45677	461.384	4.356	255	255	117652.879
20180725093217-3926-R03-C08	146	68742	470.836	6.556	255	255	120063.082
20180725093217-3927-R03-C08	94	45555	484.628	4.344	255	255	123580.053
20180725093217-3928-R03-C08	170	81252	477.953	7.749	255	255	121878.000
20180725093217-3929-R03-C08	114	51641	452.991	4.925	255	255	115512.763
20180725093217-3930-R03-C08	104	47716	458.808	4.551	255	255	116995.962
20180725093217-3931-R03-C08	102	49583	486.108	4.729	255	255	123957.500
20180725093217-3932-R03-C08	128	59825	467.383	5.705	255	255	119182.617
20180725093217-3933-R03-C08	99	44492	449.414	4.243	255	255	114600.606
20180725162820-13705-R03-C08	118	54389	460.924	5.187	255	255	117535.551
20180725162820-13706-R03-C08	172	82559	479.994	7.873	255	255	122398.517
20180725162820-13707-R03-C08	120	56855	473.792	5.422	255	255	120816.875
20180725162820-13708-R03-C08	184	91396	496.717	8.716	255	255	126662.935
20180725162820-13709-R03-C08	121	56742	468.942	5.411	255	255	119580.248
20180725162820-13710-R03-C08	113	54559	482.823	5.203	255	255	123119.867
20180725162820-13711-R03-C08	126	62973	499.786	6.006	255	255	127445.357
20180725162820-13712-R03-C08	156	71907	460.942	6.858	255	255	117540.288
20180725162820-13713-R03-C08	129	62661	485.744	5.976	255	255	123864.767
20180726093120-3925-R03-C08	175	82718	472.674	7.889	255	255	120531.943
20180726093120-3926-R03-C08	214	105485	492.921	10.060	255	255	125694.743
20180726093120-3927-R03-C08	198	94091	475.207	8.973	255	255	121177.803
20180726093120-3928-R03-C08	265	132933	501.634	12.677	255	255	127916.660
20180726093120-3929-R03-C08	196	90894	463.745	8.668	255	255	118254.949
20180726093120-3930-R03-C08	158	74381	470.766	7.094	255	255	120045.285
20180726093120-3931-R03-C08	194	91619	472.263	8.737	255	255	120427.036
20180726093120-3932-R03-C08	219	99485	454.269	9.488	255	255	115838.699
20180726093120-3933-R03-C08	172	86200	501.163	8.221	255	255	127796.512
20180726103846-9925-R03-C08	163	79715	489.049	7.602	255	255	124707.515
20180726103846-9926-R03-C08	233	109623	470.485	10.454	255	255	119973.670
20180726103846-9927-R03-C08	206	99388	482.466	9.478	255	255	123028.835
20180726103846-9928-R03-C08	268	131772	491.687	12.567	255	255	125380.075
20180726103846-9929-R03-C08	190	89071	468.795	8.494	255	255	119542.658
20180726103846-9930-R03-C08	168	80337	478.196	7.662	255	255	121940.089
20180726103846-9931-R03-C08	182	90060	494.835	8.589	255	255	126182.967
20180726103846-9932-R03-C08	223	104900	470.404	10.004	255	255	119952.915
20180726103846-9933-R03-C08	200	95643	478.215	9.121	255	255	121944.825
20180726173820-6625-R03-C08	175	88132	503.611	8.405	255	255	128420.914
20180726173820-6626-R03-C08	239	115178	481.916	10.984	255	255	122888.661
20180726173820-6627-R03-C08	231	109718	474.970	10.464	254.998	255	121116.169
20180726173820-6628-R03-C08	264	138602	525.008	13.218	255	255	133876.932
20180726173820-6629-R03-C08	236	112066	474.856	10.687	255	255	121088.263
20180726173820-6630-R03-C08	203	101916	502.049	9.719	255	255	128022.562
20180726173820-6631-R03-C08	219	107524	490.977	10.254	255	255	125199.178
20180726173820-6632-R03-C08	203	104910	516.798	10.005	255	255	131783.498
20180726173820-6633-R03-C08	186	90276	485.355	8.609	255	255	123765.484
20180727121521-16405-R03-C08	301	142140	472.226	13.556	255	255	120417.608
20180727121521-16406-R03-C08	423	193082	456.459	18.414	255	255	116396.950
20180727121521-16407-R03-C08	389	171338	440.458	16.340	255	255	112316.684
20180727121521-16408-R03-C08	460	218541	475.089	20.842	255	255	121147.728
20180727121521-16409-R03-C08	368	166676	452.924	15.895	255	255	115495.598
20180727121521-16410-R03-C08	339	155870	459.794	14.865	255	255	117247.345
20180727121521-16411-R03-C08	332	156417	471.136	14.917	255	255	120139.563
20180727121521-16412-R03-C08	401	187169	466.756	17.850	254.995	255	119022.045
20180727121521-16413-R03-C08	327	150692	460.832	14.371	255	255	117512.110
20180727173536-925-R03-C08	338	159949	473.222	15.254	255	255	120671.583
20180727173536-926-R03-C08	401	200062	498.908	19.079	254.998	255	127220.835
20180727173536-927-R03-C08	405	182012	449.412	17.358	254.998	255	114599.519
20180727173536-928-R03-C08	506	241982	478.225	23.077	255	255	121947.451
20180727173536-929-R03-C08	401	186650	465.461	17.800	255	255	118692.643
20180727173536-930-R03-C08	376	171612	456.415	16.366	255	255	116385.798
20180727173536-931-R03-C08	385	178318	463.164	17.006	255	255	118106.727
20180727173536-932-R03-C08	376	179370	477.048	17.106	255	255	121647.207
20180727173536-933-R03-C08	284	135681	477.750	12.940	254.988	255	121822.658
20180728165149-18265-R03-C08	553	255648	462.293	24.380	255	255	117884.702
20180728165149-18266-R03-C08	665	297989	448.104	28.418	255	255	114266.459
20180728165149-18267-R03-C08	683	306892	449.329	29.268	255	255	114579.004
20180728165149-18268-R03-C08	709	320245	451.685	30.541	255	255	115179.795
20180728165149-18269-R03-C08	594	266014	447.835	25.369	255	255	114197.929
20180728165149-18270-R03-C08	531	254477	479.241	24.269	255	255	122206.469
20180728165149-18271-R03-C08	612	277228	452.987	26.439	255	255	115511.667
20180728165149-18272-R03-C08	595	275075	462.311	26.233	255	255	117889.286
20180728165149-18273-R03-C08	516	239055	463.285	22.798	254.997	255	118137.151
20180729131702-3925-R03-C08	747	348267	466.221	33.213	255	255	118886.325
20180729131702-3926-R03-C08	663	313573	472.961	29.905	254.999	255	120604.615
20180729131702-3927-R03-C08	672	322165	479.412	30.724	255	255	122250.112
20180729131702-3928-R03-C08	753	349067	463.568	33.290	254.997	255	118209.602
20180729131702-3929-R03-C08	684	312262	456.523	29.780	255	255	116413.465
20180729131702-3930-R03-C08	695	299311	430.663	28.545	255	255	109819.144
20180729131702-3931-R03-C08	741	340066	458.928	32.431	255	255	117026.761
20180729131702-3932-R03-C08	701	322589	460.184	30.764	254.999	255	117346.562
20180729131702-3933-R03-C08	485	242934	500.895	23.168	255	255	127728.186
20180723111937-7930-R03-C09	44	25855	587.614	2.466	255	255	149841.477
20180723111937-7931-R03-C09	48	25476	530.750	2.430	255	255	135341.250
20180723111937-7932-R03-C09	48	25046	521.792	2.389	255	255	133056.875
20180723111937-7933-R03-C09	44	25583	581.432	2.440	255	255	148265.114
20180723111937-7934-R03-C09	62	30745	495.887	2.932	255	255	126451.210
